Sex,Age group,Year,State,Number of death
Male,55-59,2010,Perak,748
Male,55-59,2010,Perlis,78
Male,55-59,2010,Sabah,
Male,55-59,2010,Sarawak,449
Male,55-59,2010,Selangor,991
Male,55-59,2010,Terengganu,259
Male,55-59,2010,W.P. Kuala Lumpur,391
Male,55-59,2010,W.P. Labuan,6
Male,55-59,2010,W.P. Putrajaya,6
Male,60-64,2010,Johor,962
Male,60-64,2010,Kedah,628
Male,60-64,2010,Kelantan,590
Male,60-64,2010,Melaka,269
Male,60-64,2010,Negeri Sembilan,343
Male,60-64,2010,Pulau Pinang,560
Male,60-64,2010,Pahang,499
Male,60-64,2010,Perak,841
Male,60-64,2010,Perlis,86
Male,60-64,2010,Sabah,
Male,60-64,2010,Sarawak,549
Male,60-64,2010,Selangor,1203
Male,60-64,2010,Terengganu,317
Male,60-64,2010,W.P. Kuala Lumpur,467
Male,60-64,2010,W.P. Labuan,11
Male,60-64,2010,W.P. Putrajaya,1
Male,65-69,2010,Johor,923
Male,65-69,2010,Kedah,609
Male,65-69,2010,Kelantan,650
Male,65-69,2010,Melaka,236
Male,65-69,2010,Negeri Sembilan,320
Male,65-69,2010,Pulau Pinang,551
Male,65-69,2010,Pahang,530
Male,65-69,2010,Perak,935
Male,65-69,2010,Perlis,107
Male,65-69,2010,Sabah,
Male,65-69,2010,Sarawak,657
Male,65-69,2010,Selangor,1051
Male,65-69,2010,Terengganu,356
Male,65-69,2010,W.P. Kuala Lumpur,367
Male,65-69,2010,W.P. Labuan,9
Male,65-69,2010,W.P. Putrajaya,2
Male,70-74,2010,Johor,1156
Male,70-74,2010,Kedah,930
Male,70-74,2010,Kelantan,554
Male,70-74,2010,Melaka,339
Male,70-74,2010,Negeri Sembilan,412
Male,70-74,2010,Pulau Pinang,634
Male,70-74,2010,Pahang,566
Male,70-74,2010,Perak,1178
Male,70-74,2010,Perlis,123
Male,70-74,2010,Sabah,
Male,70-74,2010,Sarawak,636
Male,70-74,2010,Selangor,1223
Male,70-74,2010,Terengganu,419
Male,70-74,2010,W.P. Kuala Lumpur,461
Male,70-74,2010,W.P. Labuan,19
Male,70-74,2010,W.P. Putrajaya,2
Male,75-79,2010,Johor,847
Male,75-79,2010,Kedah,693
Male,75-79,2010,Kelantan,499
Male,75-79,2010,Melaka,264
Male,75-79,2010,Negeri Sembilan,331
Male,75-79,2010,Pulau Pinang,547
Male,75-79,2010,Pahang,351
Male,75-79,2010,Perak,1027
Male,75-79,2010,Perlis,95
Male,75-79,2010,Sabah,
Male,75-79,2010,Sarawak,629
Male,75-79,2010,Selangor,931
Male,75-79,2010,Terengganu,279
Male,75-79,2010,W.P. Kuala Lumpur,382
Male,75-79,2010,W.P. Labuan,14
Male,75-79,2010,W.P. Putrajaya,5
Male,80-84,2010,Johor,693
Male,80-84,2010,Kedah,580
Male,80-84,2010,Kelantan,410
Male,80-84,2010,Melaka,199
Male,80-84,2010,Negeri Sembilan,236
Male,80-84,2010,Pulau Pinang,453
Male,80-84,2010,Pahang,246
Male,80-84,2010,Perak,823
Male,80-84,2010,Perlis,114
Male,80-84,2010,Sabah,
Male,80-84,2010,Sarawak,553
Male,80-84,2010,Selangor,710
Male,80-84,2010,Terengganu,184
Male,80-84,2010,W.P. Kuala Lumpur,273
Male,80-84,2010,W.P. Labuan,11
Male,80-84,2010,W.P. Putrajaya,2
Male,85 +,2010,Johor,603
Male,85 +,2010,Kedah,508
Male,85 +,2010,Kelantan,523
Male,85 +,2010,Melaka,164
Male,85 +,2010,Negeri Sembilan,240
Male,85 +,2010,Pulau Pinang,411
Male,85 +,2010,Pahang,236
Male,85 +,2010,Perak,638
Male,85 +,2010,Perlis,72
Male,85 +,2010,Sabah,
Male,85 +,2010,Sarawak,634
Male,85 +,2010,Selangor,639
Male,85 +,2010,Terengganu,293
Male,85 +,2010,W.P. Kuala Lumpur,259
Male,85 +,2010,W.P. Labuan,12
Male,85 +,2010,W.P. Putrajaya,
Female,Under 1 year,2010,Johor,156
Female,Under 1 year,2010,Kedah,115
Female,Under 1 year,2010,Kelantan,142
Female,Under 1 year,2010,Melaka,36
Female,Under 1 year,2010,Negeri Sembilan,59
Female,Under 1 year,2010,Pulau Pinang,62
Female,Under 1 year,2010,Pahang,89
Female,Under 1 year,2010,Perak,120
Female,Under 1 year,2010,Perlis,16
Female,Under 1 year,2010,Sabah,
Female,Under 1 year,2010,Sarawak,114
Female,Under 1 year,2010,Selangor,253
Female,Under 1 year,2010,Terengganu,94
Female,Under 1 year,2010,W.P. Kuala Lumpur,55
Female,Under 1 year,2010,W.P. Labuan,9
Female,Under 1 year,2010,W.P. Putrajaya,5
Female,1-4,2010,Johor,39
Female,1-4,2010,Kedah,15
Female,1-4,2010,Kelantan,39
Female,1-4,2010,Melaka,8
Female,1-4,2010,Negeri Sembilan,17
Female,1-4,2010,Pulau Pinang,15
Female,1-4,2010,Pahang,28
Female,1-4,2010,Perak,44
Female,1-4,2010,Perlis,3
Female,1-4,2010,Sabah,
Female,1-4,2010,Sarawak,30
Female,1-4,2010,Selangor,53
Female,1-4,2010,Terengganu,24
Female,1-4,2010,W.P. Kuala Lumpur,21
Female,1-4,2010,W.P. Labuan,4
Female,1-4,2010,W.P. Putrajaya,1
Female,5-9,2010,Johor,29
Female,5-9,2010,Kedah,22
Female,5-9,2010,Kelantan,20
Female,5-9,2010,Melaka,4
Female,5-9,2010,Negeri Sembilan,9
Female,5-9,2010,Pulau Pinang,10
Female,5-9,2010,Pahang,29
Female,5-9,2010,Perak,19
Female,5-9,2010,Perlis,1
Female,5-9,2010,Sabah,
Female,5-9,2010,Sarawak,16
Female,5-9,2010,Selangor,27
Female,5-9,2010,Terengganu,23
Female,5-9,2010,W.P. Kuala Lumpur,12
Female,5-9,2010,W.P. Labuan,0
Female,5-9,2010,W.P. Putrajaya,1
Female,10-14,2010,Johor,42
Female,10-14,2010,Kedah,19
Female,10-14,2010,Kelantan,35
Female,10-14,2010,Melaka,7
Female,10-14,2010,Negeri Sembilan,14
Female,10-14,2010,Pulau Pinang,21
Female,10-14,2010,Pahang,29
Female,10-14,2010,Perak,24
Female,10-14,2010,Perlis,1
Female,10-14,2010,Sabah,
Female,10-14,2010,Sarawak,29
Female,10-14,2010,Selangor,39
Female,10-14,2010,Terengganu,16
Female,10-14,2010,W.P. Kuala Lumpur,10
Female,10-14,2010,W.P. Labuan,0
Female,10-14,2010,W.P. Putrajaya,0
Female,15-19,2010,Johor,58
Female,15-19,2010,Kedah,37
Female,15-19,2010,Kelantan,37
Female,15-19,2010,Melaka,18
Female,15-19,2010,Negeri Sembilan,11
Female,15-19,2010,Pulau Pinang,23
Female,15-19,2010,Pahang,42
Female,15-19,2010,Perak,46
Female,15-19,2010,Perlis,8
Female,15-19,2010,Sabah,
Female,15-19,2010,Sarawak,24
Female,15-19,2010,Selangor,72
Female,15-19,2010,Terengganu,21
Female,15-19,2010,W.P. Kuala Lumpur,12
Female,15-19,2010,W.P. Labuan,0
Female,15-19,2010,W.P. Putrajaya,0
Female,20-24,2010,Johor,56
Female,20-24,2010,Kedah,46
Female,20-24,2010,Kelantan,69
Female,20-24,2010,Melaka,22
Female,20-24,2010,Negeri Sembilan,26
Female,20-24,2010,Pulau Pinang,25
Female,20-24,2010,Pahang,44
Female,20-24,2010,Perak,48
Female,20-24,2010,Perlis,10
Female,20-24,2010,Sabah,
Female,20-24,2010,Sarawak,42
Female,20-24,2010,Selangor,82
Female,20-24,2010,Terengganu,34
Female,20-24,2010,W.P. Kuala Lumpur,25
Female,20-24,2010,W.P. Labuan,2
Female,20-24,2010,W.P. Putrajaya,1
Female,25-29,2010,Johor,96
Female,25-29,2010,Kedah,60
Female,25-29,2010,Kelantan,55
Female,25-29,2010,Melaka,16
Female,25-29,2010,Negeri Sembilan,18
Female,25-29,2010,Pulau Pinang,36
Female,25-29,2010,Pahang,58
Female,25-29,2010,Perak,74
Female,25-29,2010,Perlis,4
Female,25-29,2010,Sabah,
Female,25-29,2010,Sarawak,56
Female,25-29,2010,Selangor,86
Female,25-29,2010,Terengganu,36
Female,25-29,2010,W.P. Kuala Lumpur,22
Female,25-29,2010,W.P. Labuan,1
Female,25-29,2010,W.P. Putrajaya,2
Female,30-34,2010,Johor,104
Female,30-34,2010,Kedah,66
Female,30-34,2010,Kelantan,61
Female,30-34,2010,Melaka,24
Female,30-34,2010,Negeri Sembilan,31
Female,30-34,2010,Pulau Pinang,36
Female,30-34,2010,Pahang,51
Female,30-34,2010,Perak,63
Female,30-34,2010,Perlis,10
Female,30-34,2010,Sabah,
Female,30-34,2010,Sarawak,52
Female,30-34,2010,Selangor,123
Female,30-34,2010,Terengganu,37
Female,30-34,2010,W.P. Kuala Lumpur,26
Female,30-34,2010,W.P. Labuan,2
Female,30-34,2010,W.P. Putrajaya,1
Female,35-39,2010,Johor,115
Female,35-39,2010,Kedah,75
Female,35-39,2010,Kelantan,81
Female,35-39,2010,Melaka,27
Female,35-39,2010,Negeri Sembilan,39
Female,35-39,2010,Pulau Pinang,48
Female,35-39,2010,Pahang,61
Female,35-39,2010,Perak,90
Female,35-39,2010,Perlis,8
Female,35-39,2010,Sabah,
Female,35-39,2010,Sarawak,93
Female,35-39,2010,Selangor,158
Female,35-39,2010,Terengganu,33
Female,35-39,2010,W.P. Kuala Lumpur,44
Female,35-39,2010,W.P. Labuan,3
Female,35-39,2010,W.P. Putrajaya,0
Female,40-44,2010,Johor,182
Female,40-44,2010,Kedah,127
Female,40-44,2010,Kelantan,92
Female,40-44,2010,Melaka,40
Female,40-44,2010,Negeri Sembilan,67
Female,40-44,2010,Pulau Pinang,86
Female,40-44,2010,Pahang,69
Female,40-44,2010,Perak,152
Female,40-44,2010,Perlis,14
Female,40-44,2010,Sabah,
Female,40-44,2010,Sarawak,131
Female,40-44,2010,Selangor,223
Female,40-44,2010,Terengganu,61
Female,40-44,2010,W.P. Kuala Lumpur,60
Female,40-44,2010,W.P. Labuan,8
Female,40-44,2010,W.P. Putrajaya,1
Female,45-49,2010,Johor,271
Female,45-49,2010,Kedah,193
Female,45-49,2010,Kelantan,151
Female,45-49,2010,Melaka,65
Female,45-49,2010,Negeri Sembilan,93
Female,45-49,2010,Pulau Pinang,118
Female,45-49,2010,Pahang,153
Female,45-49,2010,Perak,222
Female,45-49,2010,Perlis,28
Female,45-49,2010,Sabah,
Female,45-49,2010,Sarawak,155
Female,45-49,2010,Selangor,353
Female,45-49,2010,Terengganu,87
Female,45-49,2010,W.P. Kuala Lumpur,107
Female,45-49,2010,W.P. Labuan,6
Female,45-49,2010,W.P. Putrajaya,4
Female,50-54,2010,Johor,396
Female,50-54,2010,Kedah,264
Female,50-54,2010,Kelantan,206
Female,50-54,2010,Melaka,110
Female,50-54,2010,Negeri Sembilan,131
Female,50-54,2010,Pulau Pinang,196
Female,50-54,2010,Pahang,198
Female,50-54,2010,Perak,317
Female,50-54,2010,Perlis,34
Female,50-54,2010,Sabah,
Female,50-54,2010,Sarawak,237
Female,50-54,2010,Selangor,485
Female,50-54,2010,Terengganu,124
Female,50-54,2010,W.P. Kuala Lumpur,141
Female,50-54,2010,W.P. Labuan,4
Female,50-54,2010,W.P. Putrajaya,4
Female,55-59,2010,Johor,459
Female,55-59,2010,Kedah,331
Female,55-59,2010,Kelantan,262
Female,55-59,2010,Melaka,107
Female,55-59,2010,Negeri Sembilan,174
Female,55-59,2010,Pulau Pinang,259
Female,55-59,2010,Pahang,224
Female,55-59,2010,Perak,411
Female,55-59,2010,Perlis,40
Female,55-59,2010,Sabah,
Female,55-59,2010,Sarawak,289
Female,55-59,2010,Selangor,606
Female,55-59,2010,Terengganu,157
Female,55-59,2010,W.P. Kuala Lumpur,162
Female,55-59,2010,W.P. Labuan,7
Female,55-59,2010,W.P. Putrajaya,1
Female,60-64,2010,Johor,585
Female,60-64,2010,Kedah,405
Female,60-64,2010,Kelantan,307
Female,60-64,2010,Melaka,164
Female,60-64,2010,Negeri Sembilan,194
Female,60-64,2010,Pulau Pinang,314
Female,60-64,2010,Pahang,273
Female,60-64,2010,Perak,557
Female,60-64,2010,Perlis,54
Female,60-64,2010,Sabah,
Female,60-64,2010,Sarawak,313
Female,60-64,2010,Selangor,659
Female,60-64,2010,Terengganu,199
Female,60-64,2010,W.P. Kuala Lumpur,238
Female,60-64,2010,W.P. Labuan,5
Female,60-64,2010,W.P. Putrajaya,5
Female,65-69,2010,Johor,587
Female,65-69,2010,Kedah,430
Female,65-69,2010,Kelantan,443
Female,65-69,2010,Melaka,167
Female,65-69,2010,Negeri Sembilan,200
Female,65-69,2010,Pulau Pinang,334
Female,65-69,2010,Pahang,284
Female,65-69,2010,Perak,556
Female,65-69,2010,Perlis,58
Female,65-69,2010,Sabah,
Female,65-69,2010,Sarawak,460
Female,65-69,2010,Selangor,673
Female,65-69,2010,Terengganu,245
Female,65-69,2010,W.P. Kuala Lumpur,248
Female,65-69,2010,W.P. Labuan,7
Female,65-69,2010,W.P. Putrajaya,1
Female,70-74,2010,Johor,806
Female,70-74,2010,Kedah,722
Female,70-74,2010,Kelantan,514
Female,70-74,2010,Melaka,284
Female,70-74,2010,Negeri Sembilan,344
Female,70-74,2010,Pulau Pinang,496
Female,70-74,2010,Pahang,396
Female,70-74,2010,Perak,838
Female,70-74,2010,Perlis,85
Female,70-74,2010,Sabah,
Female,70-74,2010,Sarawak,478
Female,70-74,2010,Selangor,920
Female,70-74,2010,Terengganu,326
Female,70-74,2010,W.P. Kuala Lumpur,327
Female,70-74,2010,W.P. Labuan,14
Female,70-74,2010,W.P. Putrajaya,7
Female,75-79,2010,Johor,833
Female,75-79,2010,Kedah,689
Female,75-79,2010,Kelantan,512
Female,75-79,2010,Melaka,308
Female,75-79,2010,Negeri Sembilan,312
Female,75-79,2010,Pulau Pinang,546
Female,75-79,2010,Pahang,361
Female,75-79,2010,Perak,1015
Female,75-79,2010,Perlis,97
Female,75-79,2010,Sabah,
Female,75-79,2010,Sarawak,662
Female,75-79,2010,Selangor,1022
Female,75-79,2010,Terengganu,279
Female,75-79,2010,W.P. Kuala Lumpur,335
Female,75-79,2010,W.P. Labuan,11
Female,75-79,2010,W.P. Putrajaya,5
Female,80-84,2010,Johor,783
Female,80-84,2010,Kedah,694
Female,80-84,2010,Kelantan,513
Female,80-84,2010,Melaka,250
Female,80-84,2010,Negeri Sembilan,277
Female,80-84,2010,Pulau Pinang,666
Female,80-84,2010,Pahang,313
Female,80-84,2010,Perak,954
Female,80-84,2010,Perlis,135
Female,80-84,2010,Sabah,
Female,80-84,2010,Sarawak,536
Female,80-84,2010,Selangor,861
Female,80-84,2010,Terengganu,292
Female,80-84,2010,W.P. Kuala Lumpur,345
Female,80-84,2010,W.P. Labuan,7
Female,80-84,2010,W.P. Putrajaya,4
Female,85 +,2010,Johor,942
Female,85 +,2010,Kedah,763
Female,85 +,2010,Kelantan,669
Female,85 +,2010,Melaka,294
Female,85 +,2010,Negeri Sembilan,361
Female,85 +,2010,Pulau Pinang,768
Female,85 +,2010,Pahang,351
Female,85 +,2010,Perak,1059
Female,85 +,2010,Perlis,123
Female,85 +,2010,Sabah,
Female,85 +,2010,Sarawak,728
Female,85 +,2010,Selangor,1070
Female,85 +,2010,Terengganu,348
Female,85 +,2010,W.P. Kuala Lumpur,449
Female,85 +,2010,W.P. Labuan,9
Female,85 +,2010,W.P. Putrajaya,0
Male,Under 1 year,2011,Johor,205
Male,Under 1 year,2011,Kedah,137
Male,Under 1 year,2011,Kelantan,177
Male,Under 1 year,2011,Melaka,72
Male,Under 1 year,2011,Negeri Sembilan,71
Male,Under 1 year,2011,Pulau Pinang,97
Male,Under 1 year,2011,Pahang,135
Male,Under 1 year,2011,Perak,131
Male,Under 1 year,2011,Perlis,24
Male,Under 1 year,2011,Sabah,
Male,Under 1 year,2011,Sarawak,162
Male,Under 1 year,2011,Selangor,322
Male,Under 1 year,2011,Terengganu,114
Male,Under 1 year,2011,W.P. Kuala Lumpur,88
Male,Under 1 year,2011,W.P. Labuan,12
Male,Under 1 year,2011,W.P. Putrajaya,12
Male,1-4,2011,Johor,43
Male,1-4,2011,Kedah,24
Male,1-4,2011,Kelantan,41
Male,1-4,2011,Melaka,16
Male,1-4,2011,Negeri Sembilan,6
Male,1-4,2011,Pulau Pinang,13
Male,1-4,2011,Pahang,37
Male,1-4,2011,Perak,39
Male,1-4,2011,Perlis,8
Male,1-4,2011,Sabah,
Male,1-4,2011,Sarawak,31
Male,1-4,2011,Selangor,91
Male,1-4,2011,Terengganu,24
Male,1-4,2011,W.P. Kuala Lumpur,20
Male,1-4,2011,W.P. Labuan,0
Male,1-4,2011,W.P. Putrajaya,2
Male,5-9,2011,Johor,39
Male,5-9,2011,Kedah,28
Male,5-9,2011,Kelantan,31
Male,5-9,2011,Melaka,10
Male,5-9,2011,Negeri Sembilan,5
Male,5-9,2011,Pulau Pinang,17
Male,5-9,2011,Pahang,39
Male,5-9,2011,Perak,32
Male,5-9,2011,Perlis,9
Male,5-9,2011,Sabah,
Male,5-9,2011,Sarawak,28
Male,5-9,2011,Selangor,42
Male,5-9,2011,Terengganu,23
Male,5-9,2011,W.P. Kuala Lumpur,11
Male,5-9,2011,W.P. Labuan,1
Male,5-9,2011,W.P. Putrajaya,2
Male,10-14,2011,Johor,74
Male,10-14,2011,Kedah,54
Male,10-14,2011,Kelantan,49
Male,10-14,2011,Melaka,12
Male,10-14,2011,Negeri Sembilan,19
Male,10-14,2011,Pulau Pinang,19
Male,10-14,2011,Pahang,38
Male,10-14,2011,Perak,42
Male,10-14,2011,Perlis,4
Male,10-14,2011,Sabah,
Male,10-14,2011,Sarawak,33
Male,10-14,2011,Selangor,60
Male,10-14,2011,Terengganu,22
Male,10-14,2011,W.P. Kuala Lumpur,20
Male,10-14,2011,W.P. Labuan,0
Male,10-14,2011,W.P. Putrajaya,1
Male,15-19,2011,Johor,223
Male,15-19,2011,Kedah,154
Male,15-19,2011,Kelantan,112
Male,15-19,2011,Melaka,51
Male,15-19,2011,Negeri Sembilan,62
Male,15-19,2011,Pulau Pinang,77
Male,15-19,2011,Pahang,118
Male,15-19,2011,Perak,148
Male,15-19,2011,Perlis,15
Male,15-19,2011,Sabah,
Male,15-19,2011,Sarawak,107
Male,15-19,2011,Selangor,221
Male,15-19,2011,Terengganu,74
Male,15-19,2011,W.P. Kuala Lumpur,48
Male,15-19,2011,W.P. Labuan,1
Male,15-19,2011,W.P. Putrajaya,1
Male,20-24,2011,Johor,235
Male,20-24,2011,Kedah,125
Male,20-24,2011,Kelantan,134
Male,20-24,2011,Melaka,59
Male,20-24,2011,Negeri Sembilan,75
Male,20-24,2011,Pulau Pinang,72
Male,20-24,2011,Pahang,116
Male,20-24,2011,Perak,181
Male,20-24,2011,Perlis,16
Male,20-24,2011,Sabah,
Male,20-24,2011,Sarawak,145
Male,20-24,2011,Selangor,271
Male,20-24,2011,Terengganu,93
Male,20-24,2011,W.P. Kuala Lumpur,68
Male,20-24,2011,W.P. Labuan,1
Male,20-24,2011,W.P. Putrajaya,4
Male,25-29,2011,Johor,201
Male,25-29,2011,Kedah,130
Male,25-29,2011,Kelantan,126
Male,25-29,2011,Melaka,38
Male,25-29,2011,Negeri Sembilan,103
Male,25-29,2011,Pulau Pinang,89
Male,25-29,2011,Pahang,131
Male,25-29,2011,Perak,181
Male,25-29,2011,Perlis,17
Male,25-29,2011,Sabah,
Male,25-29,2011,Sarawak,124
Male,25-29,2011,Selangor,287
Male,25-29,2011,Terengganu,85
Male,25-29,2011,W.P. Kuala Lumpur,80
Male,25-29,2011,W.P. Labuan,2
Male,25-29,2011,W.P. Putrajaya,4
Male,30-34,2011,Johor,260
Male,30-34,2011,Kedah,149
Male,30-34,2011,Kelantan,195
Male,30-34,2011,Melaka,43
Male,30-34,2011,Negeri Sembilan,103
Male,30-34,2011,Pulau Pinang,103
Male,30-34,2011,Pahang,185
Male,30-34,2011,Perak,186
Male,30-34,2011,Perlis,15
Male,30-34,2011,Sabah,
Male,30-34,2011,Sarawak,158
Male,30-34,2011,Selangor,296
Male,30-34,2011,Terengganu,113
Male,30-34,2011,W.P. Kuala Lumpur,94
Male,30-34,2011,W.P. Labuan,3
Male,30-34,2011,W.P. Putrajaya,1
Male,35-39,2011,Johor,311
Male,35-39,2011,Kedah,164
Male,35-39,2011,Kelantan,214
Male,35-39,2011,Melaka,86
Male,35-39,2011,Negeri Sembilan,117
Male,35-39,2011,Pulau Pinang,130
Male,35-39,2011,Pahang,220
Male,35-39,2011,Perak,214
Male,35-39,2011,Perlis,22
Male,35-39,2011,Sabah,
Male,35-39,2011,Sarawak,203
Male,35-39,2011,Selangor,363
Male,35-39,2011,Terengganu,156
Male,35-39,2011,W.P. Kuala Lumpur,103
Male,35-39,2011,W.P. Labuan,5
Male,35-39,2011,W.P. Putrajaya,3
Male,40-44,2011,Johor,395
Male,40-44,2011,Kedah,244
Male,40-44,2011,Kelantan,183
Male,40-44,2011,Melaka,85
Male,40-44,2011,Negeri Sembilan,133
Male,40-44,2011,Pulau Pinang,181
Male,40-44,2011,Pahang,183
Male,40-44,2011,Perak,312
Male,40-44,2011,Perlis,26
Male,40-44,2011,Sabah,
Male,40-44,2011,Sarawak,251
Male,40-44,2011,Selangor,510
Male,40-44,2011,Terengganu,167
Male,40-44,2011,W.P. Kuala Lumpur,149
Male,40-44,2011,W.P. Labuan,8
Male,40-44,2011,W.P. Putrajaya,1
Male,45-49,2011,Johor,561
Male,45-49,2011,Kedah,345
Male,45-49,2011,Kelantan,244
Male,45-49,2011,Melaka,149
Male,45-49,2011,Negeri Sembilan,214
Male,45-49,2011,Pulau Pinang,249
Male,45-49,2011,Pahang,261
Male,45-49,2011,Perak,393
Male,45-49,2011,Perlis,33
Male,45-49,2011,Sabah,
Male,45-49,2011,Sarawak,309
Male,45-49,2011,Selangor,697
Male,45-49,2011,Terengganu,185
Male,45-49,2011,W.P. Kuala Lumpur,257
Male,45-49,2011,W.P. Labuan,8
Male,45-49,2011,W.P. Putrajaya,5
Male,50-54,2011,Johor,720
Male,50-54,2011,Kedah,498
Male,50-54,2011,Kelantan,344
Male,50-54,2011,Melaka,192
Male,50-54,2011,Negeri Sembilan,267
Male,50-54,2011,Pulau Pinang,378
Male,50-54,2011,Pahang,349
Male,50-54,2011,Perak,673
Male,50-54,2011,Perlis,64
Male,50-54,2011,Sabah,
Male,50-54,2011,Sarawak,372
Male,50-54,2011,Selangor,966
Male,50-54,2011,Terengganu,231
Male,50-54,2011,W.P. Kuala Lumpur,334
Male,50-54,2011,W.P. Labuan,12
Male,50-54,2011,W.P. Putrajaya,10
Male,55-59,2011,Johor,908
Male,55-59,2011,Kedah,619
Male,55-59,2011,Kelantan,439
Male,55-59,2011,Melaka,226
Male,55-59,2011,Negeri Sembilan,325
Male,55-59,2011,Pulau Pinang,502
Male,55-59,2011,Pahang,385
Male,55-59,2011,Perak,781
Male,55-59,2011,Perlis,77
Male,55-59,2011,Sabah,
Male,55-59,2011,Sarawak,497
Male,55-59,2011,Selangor,1069
Male,55-59,2011,Terengganu,290
Male,55-59,2011,W.P. Kuala Lumpur,413
Male,55-59,2011,W.P. Labuan,12
Male,55-59,2011,W.P. Putrajaya,8
Male,60-64,2011,Johor,985
Male,60-64,2011,Kedah,691
Male,60-64,2011,Kelantan,558
Male,60-64,2011,Melaka,244
Male,60-64,2011,Negeri Sembilan,371
Male,60-64,2011,Pulau Pinang,583
Male,60-64,2011,Pahang,537
Male,60-64,2011,Perak,948
Male,60-64,2011,Perlis,112
Male,60-64,2011,Sabah,
Male,60-64,2011,Sarawak,523
Male,60-64,2011,Selangor,1232
Male,60-64,2011,Terengganu,304
Male,60-64,2011,W.P. Kuala Lumpur,456
Male,60-64,2011,W.P. Labuan,7
Male,60-64,2011,W.P. Putrajaya,1
Male,65-69,2011,Johor,978
Male,65-69,2011,Kedah,713
Male,65-69,2011,Kelantan,649
Male,65-69,2011,Melaka,284
Male,65-69,2011,Negeri Sembilan,305
Male,65-69,2011,Pulau Pinang,548
Male,65-69,2011,Pahang,552
Male,65-69,2011,Perak,1006
Male,65-69,2011,Perlis,91
Male,65-69,2011,Sabah,
Male,65-69,2011,Sarawak,692
Male,65-69,2011,Selangor,1097
Male,65-69,2011,Terengganu,414
Male,65-69,2011,W.P. Kuala Lumpur,417
Male,65-69,2011,W.P. Labuan,12
Male,65-69,2011,W.P. Putrajaya,2
Male,70-74,2011,Johor,1086
Male,70-74,2011,Kedah,899
Male,70-74,2011,Kelantan,664
Male,70-74,2011,Melaka,355
Male,70-74,2011,Negeri Sembilan,418
Male,70-74,2011,Pulau Pinang,632
Male,70-74,2011,Pahang,540
Male,70-74,2011,Perak,1138
Male,70-74,2011,Perlis,125
Male,70-74,2011,Sabah,
Male,70-74,2011,Sarawak,679
Male,70-74,2011,Selangor,1282
Male,70-74,2011,Terengganu,429
Male,70-74,2011,W.P. Kuala Lumpur,482
Male,70-74,2011,W.P. Labuan,17
Male,70-74,2011,W.P. Putrajaya,3
Male,75-79,2011,Johor,958
Male,75-79,2011,Kedah,800
Male,75-79,2011,Kelantan,469
Male,75-79,2011,Melaka,279
Male,75-79,2011,Negeri Sembilan,338
Male,75-79,2011,Pulau Pinang,596
Male,75-79,2011,Pahang,398
Male,75-79,2011,Perak,1101
Male,75-79,2011,Perlis,82
Male,75-79,2011,Sabah,
Male,75-79,2011,Sarawak,708
Male,75-79,2011,Selangor,1086
Male,75-79,2011,Terengganu,283
Male,75-79,2011,W.P. Kuala Lumpur,432
Male,75-79,2011,W.P. Labuan,14
Male,75-79,2011,W.P. Putrajaya,2
Male,80-84,2011,Johor,771
Male,80-84,2011,Kedah,575
Male,80-84,2011,Kelantan,456
Male,80-84,2011,Melaka,234
Male,80-84,2011,Negeri Sembilan,266
Male,80-84,2011,Pulau Pinang,439
Male,80-84,2011,Pahang,249
Male,80-84,2011,Perak,833
Male,80-84,2011,Perlis,80
Male,80-84,2011,Sabah,
Male,80-84,2011,Sarawak,597
Male,80-84,2011,Selangor,735
Male,80-84,2011,Terengganu,229
Male,80-84,2011,W.P. Kuala Lumpur,302
Male,80-84,2011,W.P. Labuan,14
Male,80-84,2011,W.P. Putrajaya,1
Male,85 +,2011,Johor,651
Male,85 +,2011,Kedah,495
Male,85 +,2011,Kelantan,539
Male,85 +,2011,Melaka,207
Male,85 +,2011,Negeri Sembilan,233
Male,85 +,2011,Pulau Pinang,422
Male,85 +,2011,Pahang,259
Male,85 +,2011,Perak,703
Male,85 +,2011,Perlis,85
Male,85 +,2011,Sabah,
Male,85 +,2011,Sarawak,695
Male,85 +,2011,Selangor,638
Male,85 +,2011,Terengganu,282
Male,85 +,2011,W.P. Kuala Lumpur,278
Male,85 +,2011,W.P. Labuan,8
